,DateTime,Tweet_Id,Tweet,User_Id,Retweet,Location,Label,Country
0,2021-10-28 14:51:17,1453736131313291277,All good but we need approval from Work for it NO TO VACCINE DISCRIMINATION Post the list o,1293113010941296640,0,Argentina,Highly_Positive,
1,2021-10-28 14:47:03,1453735068132728837,SputnikV amp Sinovac be approve by but these dumb people do not approve Covaxin DissolveWHO,283047813,1,"Uttar Pradesh, India",Highly_Negative,
2,2021-10-28 14:37:26,1453732645146271763,SputnikV amp Sinovac be approve by but these dumb people do not approve Covaxin DissolveWHO,14499829,1,भारत,Highly_Negative,
3,2021-10-28 13:52:20,1453721295259004932,Get to work SPUTNIKV Submit documentation and allow inspection We be million of people wait to,1693818080,1,Argentina,Neutral,
4,2021-10-28 13:51:51,1453721175012503554,Get to work SPUTNIKV Submit documentation and allow inspection We be million of people waitin,1293113010941296640,1,Argentina,Neutral,
5,2021-10-28 13:44:50,1453719407637663749,We hope to know exactly when we can get the WHO accreditation for SputnikV,1293113010941296640,0,,Weakly_Positive,
6,2021-10-28 12:31:07,1453700855786401795,Enough of publication We want hard fact Work to get the vaccine approve APPROVE SPUTNIKV NO TO D,1693818080,1,,Highly_Negative,
7,2021-10-28 12:21:22,1453698402655424516,BREAKING PEACE HUMANITY love lock Moscow SputnikV be work o,205622130,0,World,Highly_Positive,
8,2021-10-28 12:18:30,1453697682652889091,have consistently meet it production goal unlike and we simply do not have any infor,925599812510138368,0,Deccans of India ,Weakly_Positive,
9,2021-10-28 11:49:27,1453690369653280770,,706646642,2,Argentina,Neutral,
10,2021-10-28 11:47:18,1453689832312647680,I haven t heard any issue after Sinopharm or SputnikV Except travel restriction MRNA,14920937,0,"Budapest, Magyarország",Neutral,
11,2021-10-28 11:46:56,1453689739656192001,Enough of publication We want hard fact Work to get the vaccine approve APPROVE SPUTNIKV NO,1293113010941296640,1,Argentina,Highly_Negative,
12,2021-10-28 11:22:16,1453683528684564480,What happen to all the tall claim about efficacy of SputnikV vaccine,134758540,0,Gautampura,Neutral,
13,2021-10-28 06:04:40,1453603605215256577,2 2 2 people who take a j amp j shot after complete 2 dose SputnikV 1 w in a month and 1 after 5 month,86764977,0,,Weakly_Positive,
14,2021-10-28 05:31:59,1453595380063604738,lt SputnikV al Nasenspray gt Und al Analsalbe,2561586612,0,Venus,Neutral,
15,2021-10-28 04:33:01,1453580537512140806,I be thankful for your reply sir Would there be risk or danger on my part if I take J amp J sir after 3,86764977,0,,Neutral,
16,2021-10-28 04:06:55,1453573971698462720,me too I would take SputnikV if it be mandate,2357647951,0,"Pembrokeshire, Wales",Neutral,
17,2021-10-28 03:49:16,1453569527824912384,I do an introduction course on virology from amp another very basi,2357647951,0,"Pembrokeshire, Wales",Weakly_Positive,
18,2021-10-28 01:54:55,1453540752126984192,I be from the Philippines and hop to travel to the US but due to the new vaccine mandate I be wond,86764977,0,,Weakly_Positive,
19,2021-10-28 01:50:12,1453539564459479049,Hi sir I receive my 2nd dose of SputnikV on July 2021 Is it safe for me to have a Janssen shot by No,86764977,0,,Weakly_Positive,
20,2021-10-27 23:06:58,1453498485743964163,SARS COV 2 COVID19 IgG ANTIBODY have show good response to in me Before,1293113010941296640,0,Calcutta,Highly_Positive,
21,2021-10-27 21:02:50,1453467248073625605,WHO IS FOOLING WHOM SputnikV be now authorize in 70 countrie,984726169567354880,1,"Windhoek, Namibia",Neutral,
22,2021-10-27 21:02:38,1453467196387102722,With more than 70 country use SputnikV covidvax LIES Please Kee,816960319197159424,1,"Windhoek, Namibia",Highly_Positive,
23,2021-10-27 17:18:12,1453410716212416516,,114718372,0,,Neutral,
24,2021-10-27 16:53:15,1453404436953538572,Israel to recognize Russia s SputnikV coronavirus vaccine,141735808,1,Argentina,Neutral,
25,2021-10-27 16:12:50,1453394265791467524,The USA be not go to let legal tourist into the country unless they show proof of vaccination with vaccine,14499829,3,,Weakly_Positive,
26,2021-10-27 15:46:16,1453387580368560128,SputnikV be the third COVID 19 vaccine approve by India for emergency use after Covishield and Covaxin DRREDDY,1363719393792827395,6,,Neutral,
27,2021-10-27 15:45:06,1453387286243000326,I receive my 2nd shot of SputnikV mid July this year Was hop I could get a Janssen shot so I,1438237036780027904,0,,Neutral,
28,2021-10-27 15:41:18,1453386329123819521,What an awful situation to be in SputnikV be a viral vector like J amp J amp AZ In time booster will lik,1401933009847128067,0,,Weakly_Negative,
29,2021-10-27 13:42:28,1453356424583647239,Over a Million EU Citizens Vaccinated With Sputnik V Will Be Unable to Travel to US Even After Nov 8 EU US travel,1202555648258592769,1,,Weakly_Negative,
30,2021-10-27 12:47:43,1453342645946765317,What about Russia s SputnikV Russia actually have military presence in Armenia they sho,23387115,0,,Highly_Negative,
31,2021-10-27 12:41:58,1453341200589725697,I bet that Canada and the U S move to authorize SputnikV by the end of November nlpoli cdnpoli,277542524,0,NL,Neutral,
32,2021-10-27 10:16:43,1453304645443534854,Russia Kremlin Moscow PutinAtWar Putin SputnikV FakeNews QuestionMore s message when it co,42700240,0,Путинская Фабрика Троллей,Neutral,
33,2021-10-27 08:04:40,1453271414828584964,meanwhile Moscow have reach one more geopolitical victory Israel to recognize Russia s SputnikV coronavirus vacci,907921818,1,,Highly_Positive,
34,2021-10-27 07:34:34,1453263841874305032,Did they mix a double jab of SputnikV with another brand for the booster,2760653033,0,,Neutral,
35,2021-10-27 07:23:35,1453261076347465729,Israel will allow tourist vaccinate with Russia s Sputnik V coronavirus vaccine to enter Israel next month Report b,19489239,1,,Neutral,
36,2021-10-27 06:26:31,1453246716640219147,I m fully vaccinate No side effect SputnikV Sputnik,1293113010941296640,0,🌐 ,Neutral,
37,2021-10-27 06:00:01,1453240046618828807,I could take j amp j in the US Unfortunately several doctor advise against take an,1438237036780027904,0,,Neutral,
38,2021-10-27 05:44:26,1453236124353187844,can take SputnikV jab again in 21 day gap,142194443,0,"Home, Lockdown.",Neutral,
39,2021-10-27 01:18:19,1453169155176157184,I be one of those fully vaccinate with SputnikV but consider by many a unvaccinated We experien,820452522494226433,0,,Highly_Positive,
40,2021-10-27 00:24:08,1453155518609039368,South Africa s health product regulator have say it would not approve the SputnikV Covid 19 vaccine due to concern it,1484466666,1,ESPERANZA,Highly_Negative,
41,2021-10-27 00:01:59,1453149943942758404,And the SputnikV when will they approve it We be million of people pending ap,2855536962,2,Argentina,Neutral,
42,2021-10-26 23:58:03,1453148955718553604,It s not a question about efficacy of SputnikV Sputnik be effective amp pretty much safe when a hu,305781026,0,Planet Earth,Weakly_Positive,
43,2021-10-26 23:52:49,1453147637041991682,More dos of SputnikV arrive in Vietnam for the country s vaccination program,1179835719067418625,1,LIMA Perou,Highly_Positive,
44,2021-10-26 23:40:40,1453144577288769538,Next logical vaccine choice wd b the protein Antigen a deliver by a,1110032180237852672,0,QLD,Weakly_Positive,
45,2021-10-26 23:28:06,1453141416415219713,Please complete all requirement ASAP in order to have WHO accreditation We be count on you SputnikV,1293113010941296640,0,BTS=ARMY♥,Weakly_Positive,
46,2021-10-26 18:48:05,1453070949788659715,If you re so worried about child suffer long covid why aren t they,1310602613453447170,0,,Highly_Negative,
